X,Y,POI_ID,NAME,UNIT_SUITE,ADDRESS,DELIV_MODE,CITY,MAF,PROV,POST_CODE,LOCATION,PHONE,FAX,TOLL_FREE,WEBSITE,EPOI_TYPE,CAF,SIC_1,SIC_2,SIC_3,SIC_4,SIC_5,SIC_6,NAICS_1,NAICS_2,NAICS_3,NAICS_4,NAICS_5,SIC_MJ_GRP,SIC_DIV,X,Y,PREC_CODE,ATTRIBCODE,STATUS,COMM_NAME,GRP_IND,FOOD_TYPE
-122.91363245,53.817175712900003,POI1872756,DAY & NIGHT STORES #1,,11480 CARMEL DR,0.000000,PRINCE GEORGE,Fraser-Fort George,BC,V2N 5B8,0.000000,250-964-2996,,0.000000,,0.000000,ADD847009,55410000,54110000,51910000,59410000,23290000,00000000,44719,44511,42291,45111,315228,55,G,-122.913632,53.817176,4,2,0.000000,0.000000,0.000000,Gas Stations
-115.8257002,49.707087,POI10385017,KIMBERLEY SAUSAGE & MEATS,,3433 MCGINTY RD,0.000000,KIMBERLEY,EAST KOOTENAY,BC,V1A 3L5,0.000000,250-427-7766,,0.000000,,0.000000,,54210000,00000000,00000000,00000000,00000000,00000000,44521,00000,00000,00000,00000,54,G,-115.825700,49.707087,5,2,0.000000,0.000000,0.000000,Meat and Specialty Food Stores
-119.686908,50.820462,POI10385379,SAFETY MART FOODS,,2-451 BROOKE CHASE,0.000000,CHASE,CHASE,BC,,0.000000,250-679-8515,,0.000000,,0.000000,,54210000,00000000,00000000,00000000,00000000,00000000,44521,00000,00000,00000,00000,54,G,-119.686908,50.820462,8,2,0.000000,0.000000,0.000000,Meat and Specialty Food Stores
-122.009506289,49.032081959300001,POI1874790,LINDELL BEACH STORE,,1725 LINDELL AVE,0.000000,LINDELL BEACH,Fraser Valley,BC,V2R 4W7,0.000000,604-858-3002,,0.000000,,0.000000,,55410000,00000000,00000000,00000000,00000000,00000000,44719,00000,00000,00000,00000,55,G,-122.009506,49.032082,4,2,0.000000,0.000000,0.000000,Gas Stations
-122.863264,49.238663,POI1886393,DHILLON'S PARK PLACE SERVICES,,1045 BRUNETTE AVE,0.000000,COQUITLAM,Coquitlam,BC,V3K1E7,0.000000,604-521-5811,,0.000000,,0.000000,,55410000,75380000,00000000,00000000,00000000,00000000,44719,811111,00000,00000,00000,55,G,-122.863264,49.238663,2,2,0.000000,0.000000,0.000000,Gas Stations
-116.90637,49.912134,POI10388662,ERIC'S MEAT MARKET,,425 FRONT KASLO,0.000000,KASLO,KASLO,BC,V0G 1M0,0.000000,250-353-2436,,0.000000,,0.000000,,54210000,00000000,00000000,00000000,00000000,00000000,44521,00000,00000,00000,00000,54,G,-116.906370,49.912134,6,2,0.000000,0.000000,0.000000,Meat and Specialty Food Stores
-122.657224934,49.162945902399997,POI1852557,WALNUT GROVE SHELL,,20325 88 AVE,0.000000,LANGLEY,Langley,BC,V1M 2K5,0.000000,604-888-6816,,0.000000,,0.000000,ADD970230,55410000,00000000,00000000,00000000,00000000,00000000,44719,00000,00000,00000,00000,55,G,-122.657225,49.162946,4,2,0.000000,0.000000,0.000000,Gas Stations
-120.393793,50.659209,POI1865999,CHERRY CREEK SERVICE,,1839 TRANS CANADA HWY W,0.000000,KAMLOOPS,KAMLOOPS,BC,V1S 1J7,0.000000,250-828-1051,,0.000000,,0.000000,,55410000,00000000,00000000,00000000,00000000,00000000,44719,00000,00000,00000,00000,55,G,-120.393793,50.659209,5,2,0.000000,0.000000,0.000000,Gas Stations
-115.7668722,49.4961894,POI10391042,BILTONGCANADA.COM,,1021 13 ST S,0.000000,CRANBROOK,Cranbrook,BC,V1C 1X5,0.000000,250-426-3596,,0.000000,,0.000000,,54210000,00000000,00000000,00000000,00000000,00000000,44521,00000,00000,00000,00000,54,G,-115.766872,49.496189,2,2,0.000000,0.000000,0.000000,Meat and Specialty Food Stores
-115.062986,49.504071,POI10391360,FERNIE MEAT MARKET,,290 5TH ST FERNIE,0.000000,FERNIE,FERNIE,BC,,0.000000,250-423-4212,,0.000000,,0.000000,,54210000,00000000,00000000,00000000,00000000,00000000,44521,00000,00000,00000,00000,54,G,-115.062986,49.504071,8,2,0.000000,0.000000,0.000000,Meat and Specialty Food Stores
-115.062986,49.504071,POI10394734,BACK COUNTRY MEATS & SAUSAGE,,1091 7TH AVE FERNIE,0.000000,FERNIE,FERNIE,BC,,0.000000,250-423-6656,,0.000000,,0.000000,,54210000,00000000,00000000,00000000,00000000,00000000,44521,00000,00000,00000,00000,54,G,-115.062986,49.504071,8,2,0.000000,0.000000,0.000000,Meat and Specialty Food Stores
-122.445212205,52.958608100200003,POI1868845,CARIBOO COUNTRY SAUSAGE LTD,,1221 JADE RD,0.000000,CARIBOO,Cariboo,BC,V2J3X5,0.000000,250-747-1112,,0.000000,,0.000000,,54210000,20260000,54110000,58120000,00000000,00000000,44521,311511,44511,72211,311612,54,G,-122.445212,52.958608,4,2,0.000000,0.000000,0.000000,Meat and Specialty Food Stores
-123.137766,49.163469,POI10196698,CHEVRON CANADA LIMITED - MARINA FOOT OF 6TH AVE STEVESTON,,,0.000000,RICHMOND,RICHMOND,BC,,0.000000,604-277-4712,,0.000000,,0.000000,,55410000,29110000,00000000,00000000,00000000,00000000,44719,32411,00000,00000,00000,55,G,-123.137766,49.163469,8,2,0.000000,0.000000,0.000000,Gas Stations
-123.137777,49.326644,POI4593827,WAGGOTT SEAFOODS LTD,,7M PARK ROYAL S,0.000000,WEST VANCOUVER,CAPILANO 5,BC,V7T 1A1,0.000000,604-925-4140,,0.000000,,0.000000,,54210000,51490000,00000000,00000000,00000000,00000000,44522,42249,00000,00000,00000,54,G,-123.137777,49.326644,5,2,0.000000,0.000000,0.000000,Meat and Specialty Food Stores
-123.10226477000001,49.337640136200001,POI1946428,SASAMAT SEAFOOD MARKET ON EDGEMONT,,3111 EDGEMONT BLVD,0.000000,NORTH VANCOUVER,North Vancouver,BC,V7R 2N7,0.000000,604-988-7203,,0.000000,,0.000000,,54210000,58120000,00000000,00000000,00000000,00000000,44522,72211,00000,00000,00000,54,G,-123.102265,49.337640,4,2,0.000000,0.000000,0.000000,Meat and Specialty Food Stores
-123.1193704,49.2335072,POI4805513,SURE FIRST SEAFOOD MARKET LTD,,650 W 41 AVE,0.000000,VANCOUVER,Vancouver,BC,V5Z 2M9,0.000000,604-266-6654,604-269-6674,0.000000,,0.000000,ADD985556,54210000,00000000,00000000,00000000,00000000,00000000,44522,00000,00000,00000,00000,54,G,-123.119370,49.233507,4,2,0.000000,0.000000,0.000000,Meat and Specialty Food Stores
-123.1356575,49.2726092,POI1923283,LONGLINER SEAFOODS,,1689 JOHNSTON ST,0.000000,VANCOUVER,Vancouver,BC,V6H 3R9,0.000000,604-681-9016,,0.000000,,0.000000,ADD759195,54210000,00000000,00000000,00000000,00000000,00000000,44522,00000,00000,00000,00000,54,G,-123.135657,49.272609,4,2,0.000000,0.000000,0.000000,Meat and Specialty Food Stores
-119.339453,50.771925,POI4728459,FISHERMAN DIRECT SEAFOODS,,5177 TRANS CANADA HWY,0.000000,TAPPEN,COLUMBIA SHUSWAP,BC,V0E 2X3,0.000000,250-835-0099,,0.000000,,0.000000,,54210000,00000000,00000000,00000000,00000000,00000000,44522,00000,00000,00000,00000,54,G,-119.339453,50.771925,5,2,0.000000,0.000000,0.000000,Meat and Specialty Food Stores
-123.029662464,49.300496646100001,POI1942786,GREAT NORTHERN PACKING LTD,,20 ORWELL ST,0.000000,NORTH VANCOUVER,Seymour Creek 2,BC,V7J 2G1,0.000000,604-980-6536,604-986-0296,0.000000,,0.000000,,20920000,00000000,00000000,00000000,00000000,00000000,44522,311712,00000,00000,00000,20,D,-123.029662,49.300497,4,2,0.000000,0.000000,0.000000,Meat and Specialty Food Stores
-123.698654037,48.781805950399999,POI4485746,MOBY MEATS BUTCHER SHOP,,5817 YORK RD,0.000000,DUNCAN,North Cowichan,BC,V9L 3S2,0.000000,250-748-9932,,0.000000,,0.000000,,54210000,00000000,00000000,00000000,00000000,00000000,44522,44521,00000,00000,00000,54,G,-123.698654,48.781806,4,2,0.000000,0.000000,0.000000,Meat and Specialty Food Stores
-124.021382,49.607702,POI4283806,OFF THE HOOK SEAFOOD LTD,,12376 SUNSHINE COAST HWY,0.000000,SUNSHINE COAST,Sunshine Coast,BC,V0N2H1,0.000000,604-883-9593,,0.000000,,0.000000,,54210000,00000000,00000000,00000000,00000000,00000000,44522,00000,00000,00000,00000,54,G,-124.021382,49.607702,2,2,0.000000,0.000000,0.000000,Meat and Specialty Food Stores
-123.500281444,48.854589983399997,POI1952182,"FISHERY, THE",,151 LOWER GANGES RD,0.000000,SALT SPRING ISLAND,Capital,BC,V8K 2T2,0.000000,250-537-2457,,0.000000,,0.000000,,54210000,00000000,00000000,00000000,00000000,00000000,44522,00000,00000,00000,00000,54,G,-123.500281,48.854590,4,2,0.000000,0.000000,0.000000,Meat and Specialty Food Stores
-123.051610134,49.281252379199998,POI4115196,WHEELHOUSE SEAFOODS,,2605 HASTINGS ST E,0.000000,VANCOUVER,Vancouver,BC,V5K 1Z5,0.000000,604-215-5562,,0.000000,,0.000000,,54210000,00000000,00000000,00000000,00000000,00000000,44522,44521,00000,00000,00000,54,G,-123.051610,49.281252,4,2,0.000000,0.000000,0.000000,Meat and Specialty Food Stores
-122.65346667599999,49.1039472426,POI2265393,1 FISH 2 FISH,,20534 FRASER HWY,0.000000,LANGLEY,Langley,BC,V3A 4G2,0.000000,604-532-5226,,0.000000,http://www.bannertown.com/seafood_markets.html,0.000000,,54210000,00000000,00000000,00000000,00000000,00000000,44522,00000,00000,00000,00000,54,G,-122.653467,49.103947,4,2,0.000000,0.000000,0.000000,Meat and Specialty Food Stores
-123.3832127,48.4215697,POI2270933,"FISH STORE, THE",,12 ERIE ST,0.000000,VICTORIA,VICTORIA,BC,V8V 4X5,0.000000,250-383-6462,250-383-6482,0.000000,,0.000000,ADD1217601,54210000,00000000,00000000,00000000,00000000,00000000,44522,00000,00000,00000,00000,54,G,-123.383213,48.421570,5,2,0.000000,0.000000,0.000000,Meat and Specialty Food Stores
-123.732343,48.366978,POI5261076,"CRAB SHACK, THE",,6947 W COAST RD,0.000000,SOOKE,Sooke,BC,V9Z0V1,0.000000,250-642-4410,,0.000000,,0.000000,,54210000,00000000,00000000,00000000,00000000,00000000,44522,00000,00000,00000,00000,54,G,-123.732343,48.366978,2,2,0.000000,0.000000,0.000000,Meat and Specialty Food Stores
-123.937972,49.163757,POI4958067,SEA DRIFT FISH MARKET,,248 SOUTHSIDE,0.000000,NANAIMO,NANAIMO,BC,,0.000000,250-754-5452,,0.000000,,0.000000,,54210000,51460000,00000000,00000000,00000000,00000000,44522,42246,00000,00000,00000,54,G,-123.937972,49.163757,8,2,0.000000,0.000000,0.000000,Meat and Specialty Food Stores
-123.11335,49.261636,POI4061934,"LOBSTER MAN, THE - RETAIL SEAFOOD",,,0.000000,VANCOUVER,VANCOUVER,BC,,0.000000,604-687-4531,604-687-5099,0.000000,,0.000000,,54210000,00000000,00000000,00000000,00000000,00000000,44522,00000,00000,00000,00000,54,G,-123.113350,49.261636,8,2,0.000000,0.000000,0.000000,Meat and Specialty Food Stores
-123.135603,49.181691,POI2902195,TOPKEI SEAFOOD CO LTD,,4380 NO 3 RD,0.000000,RICHMOND,Richmond,BC,V6X 3V7,0.000000,604-273-8835,604-273-8308,0.000000,,0.000000,ADD954636,54210000,00000000,00000000,00000000,00000000,00000000,44522,00000,00000,00000,00000,54,G,-123.135603,49.181691,2,2,0.000000,0.000000,0.000000,Meat and Specialty Food Stores
-123.0723282,49.3275527,POI2885223,BLUE SEAS FISH MARKET,,2011 LONSDALE AVE,0.000000,NORTH VANCOUVER,North Vancouver,BC,V7M 2K4,0.000000,604-983-3474,604-983-3475,0.000000,http://www.blueseasfishmarket.com,0.000000,ADD867004,54210000,00000000,00000000,00000000,00000000,00000000,44522,00000,00000,00000,00000,54,G,-123.072328,49.327553,4,2,0.000000,0.000000,0.000000,Meat and Specialty Food Stores
-123.10146052499999,49.024622815699999,POI5224378,STETSON GROUP TRADING,,1391 TSAWWASSEN DR S,0.000000,DELTA,TSAWWASSEN,BC,V4M 4G4,0.000000,604-943-2402,,0.000000,,0.000000,,54210000,00000000,00000000,00000000,00000000,00000000,44522,00000,00000,00000,00000,54,G,-123.101461,49.024623,5,2,0.000000,0.000000,0.000000,Meat and Specialty Food Stores
-122.911229,49.20686,POI5136003,TRU-NET FISHERIES,,,0.000000,NEW WESTMINSTER,NEW WESTMINSTER,BC,,0.000000,604-525-2733,,0.000000,,0.000000,,00000000,00000000,00000000,00000000,00000000,00000000,44522,00000,00000,00000,00000,00,K,-122.911229,49.206860,8,2,0.000000,0.000000,0.000000,Meat and Specialty Food Stores
-122.825686085,49.283293234200002,POI2948919,INLET SEAFOODS LTD,,236 NEWPORT DR,0.000000,PORT MOODY,Port Moody,BC,V3H 5B9,0.000000,604-469-6646,,0.000000,http://www.inletseafoods.com,0.000000,,54210000,00000000,00000000,00000000,00000000,00000000,44522,00000,00000,00000,00000,54,G,-122.825686,49.283293,4,2,0.000000,0.000000,0.000000,Meat and Specialty Food Stores
-123.184287,49.124058,POI5168638,STEVESTON LANDING FISH,,3800 BAYVIEW ST,0.000000,RICHMOND,Richmond,BC,V7E 6K7,0.000000,604-275-4746,,0.000000,,0.000000,ADD860027,54210000,00000000,00000000,00000000,00000000,00000000,44522,00000,00000,00000,00000,54,G,-123.184287,49.124058,2,2,0.000000,0.000000,0.000000,Meat and Specialty Food Stores
-123.754708,49.474084,POI3202925,BELDIS FISH CO,,GIBSONS GOV'T DOCK,0.000000,SECHELT,SECHELT,BC,,0.000000,604-740-6371,,0.000000,,0.000000,,54210000,00000000,00000000,00000000,00000000,00000000,44522,00000,00000,00000,00000,54,G,-123.754708,49.474084,8,2,0.000000,0.000000,0.000000,Meat and Specialty Food Stores
-125.142608,48.833366,POI4437208,ISLAND FISH CAMP,,TRLR-325 TOWER BAMFIELD EAST,0.000000,BAMFIELD,ALBERNI-CLAYOQUOT,BC,V0R 1B0,0.000000,250-728-3546,,0.000000,,0.000000,,54210000,00000000,00000000,00000000,00000000,00000000,44522,00000,00000,00000,00000,54,G,-125.142608,48.833366,8,2,0.000000,0.000000,0.000000,Meat and Specialty Food Stores
-125.55684634000001,48.944658189800002,POI3948992,FISHFULL THINKING,,1914 PENINSULA RD,0.000000,UCLUELET,UCLUELET,BC,V0R 3A0,0.000000,250-726-2000,,0.000000,,0.000000,,54210000,00000000,00000000,00000000,00000000,00000000,44522,00000,00000,00000,00000,54,G,-125.556846,48.944658,5,2,0.000000,0.000000,0.000000,Meat and Specialty Food Stores
-123.496937,48.448411,POI3793362,SALTY'S FISH CHIPS,,738 GOLDSTREAM AVE,0.000000,VICTORIA,Langford,BC,V9B 2X3,0.000000,250-474-6662,,0.000000,,0.000000,,54210000,00000000,00000000,00000000,00000000,00000000,44522,00000,00000,00000,00000,54,G,-123.496937,48.448411,2,2,0.000000,0.000000,0.000000,Meat and Specialty Food Stores
-122.494596,52.974703,POI4459809,JOE'S FRUIT & PRODUCE,,110 MCLEAN ST,0.000000,QUESNEL,QUESNEL,BC,,0.000000,250-992-5155,,0.000000,,0.000000,,54210000,54310000,00000000,00000000,00000000,00000000,44522,44523,00000,00000,00000,54,G,-122.494596,52.974703,5,2,0.000000,0.000000,0.000000,Meat and Specialty Food Stores
-123.118179821,49.317326277900001,POI1946199,YOSHI'S SALMON SMOKEHOUSE LTD,,130 GARDEN AVE,0.000000,NORTH VANCOUVER,North Vancouver,BC,V7P 3H2,0.000000,604-988-8785,604-988-8729,0.000000,,0.000000,,20920000,20910000,00000000,00000000,00000000,00000000,44522,311711,311712,00000,00000,20,D,-123.118180,49.317326,4,2,0.000000,0.000000,0.000000,Meat and Specialty Food Stores
-126.6560945,49.924679,POI10204432,HEAD BAY STATION,,177 HEAD BAY RD,0.000000,TAHSIS,TAHSIS,BC,V0P 1X0,0.000000,250-934-5587,,0.000000,,0.000000,ADD1218986,55410000,00000000,00000000,00000000,00000000,00000000,44719,00000,00000,00000,00000,55,G,-126.656094,49.924679,5,2,0.000000,0.000000,0.000000,Gas Stations
-122.84553822300001,49.196830768300003,POI1892857,SEVEN DAYS SEAFOOD & GROCERY,,10711 KING GEORGE HWY,0.000000,SURREY,Surrey,BC,V3T2X6,0.000000,604-585-2258,,0.000000,,0.000000,ADD1236841,54210000,00000000,00000000,00000000,00000000,00000000,44522,00000,00000,00000,00000,54,G,-122.845538,49.196831,4,2,0.000000,0.000000,0.000000,Meat and Specialty Food Stores
-130.31778370000001,54.3175186,POI3983494,DOLLY'S FISH MARKET,,7 COW BAY RD,0.000000,PRINCE RUPERT,Prince Rupert,BC,V8J 1A4,0.000000,250-624-6090,250-624-6099,0.000000,,0.000000,ADD859685,54210000,51460000,00000000,00000000,00000000,00000000,44522,42246,00000,00000,00000,54,G,-130.317784,54.317519,4,2,0.000000,0.000000,0.000000,Meat and Specialty Food Stores
-123.06887734,49.025796174299998,POI1899832,TOWN CENTRE FISH MARKET,,1225 56 ST,0.000000,DELTA,Delta,BC,V4L 2A6,0.000000,604-943-7616,604-943-7618,0.000000,,0.000000,,54210000,00000000,00000000,00000000,00000000,00000000,44522,00000,00000,00000,00000,54,G,-123.068877,49.025796,4,2,0.000000,0.000000,0.000000,Meat and Specialty Food Stores
-126.084467,49.734195,POI5065304,GRIEG SEAFOOD B C LTD,,MILL RD,0.000000,GOLD RIVER,GOLD RIVER,BC,V0P 1G0,0.000000,250-283-2297,250-283-2384,0.000000,,0.000000,,54210000,00000000,00000000,00000000,00000000,00000000,44522,00000,00000,00000,00000,54,G,-126.084467,49.734195,8,2,0.000000,0.000000,0.000000,Meat and Specialty Food Stores
-124.52856093299999,49.836867635700003,POI4284820,MARINE TRADERS (1983) LTD,,4446 WILLINGDON AVE,0.000000,POWELL RIVER,POWELL RIVER,BC,V8A 2M6,0.000000,604-485-4624,,0.000000,,0.000000,,54210000,55510000,59410000,00000000,00000000,00000000,44522,441222,45111,00000,00000,54,G,-124.528561,49.836868,5,2,0.000000,0.000000,0.000000,Meat and Specialty Food Stores
-123.209700625,49.263934624,POI1932585,SASAMAT SEAFOOD MARKET,,4513 10TH AVE W,0.000000,VANCOUVER,Vancouver,BC,V6R2J2,0.000000,604-224-4640,,0.000000,,0.000000,,54210000,00000000,00000000,00000000,00000000,00000000,44522,00000,00000,00000,00000,54,G,-123.209701,49.263935,4,2,0.000000,0.000000,0.000000,Meat and Specialty Food Stores
-123.9498495,49.1890757,POI4010003,SCREAMING FISH & FLY LTD,,1840 STEWART AVE,0.000000,NANAIMO,Nanaimo,BC,V9S4E6,0.000000,250-244-1011,,0.000000,http://www.screamingfishfly.com,0.000000,,54210000,79990000,76990000,59410000,00000000,00000000,44522,48721,81149,45111,00000,54,G,-123.949850,49.189076,2,2,0.000000,0.000000,0.000000,Meat and Specialty Food Stores
-123.153556521,49.243425791900002,POI3422242,FINEST AT SEA SEAFOOD BOUTIQUE,,4675 ARBUTUS ST,0.000000,VANCOUVER,Vancouver,BC,V6J 4A3,0.000000,604-266-1904,,0.000000,http://www.finestatsea.com,0.000000,,54210000,00000000,00000000,00000000,00000000,00000000,44522,45299,00000,00000,00000,54,G,-123.153557,49.243426,4,2,0.000000,0.000000,0.000000,Meat and Specialty Food Stores
-119.272384,50.26712,POI1856090,A FINE KETTLE O' FISH,,3408 31 AVE,0.000000,VERNON,VERNON,BC,V1T 7L3,0.000000,250-545-5665,250-545-6070,0.000000,http://www.afinekettleofish.net,0.000000,,54210000,54110000,58120000,00000000,00000000,00000000,44522,44511,72211,00000,00000,54,G,-119.272384,50.267120,5,2,0.000000,0.000000,0.000000,Meat and Specialty Food Stores
-122.803807,49.030976,POI3286816,RICHARD'S OF STEVESTON FISH SHOPPE INC,,15136 NORTH BLUFF RD,0.000000,WHITE ROCK,WHITE ROCK,BC,V4B 3E5,0.000000,604-536-2208,,0.000000,,0.000000,,54210000,00000000,00000000,00000000,00000000,00000000,44522,00000,00000,00000,00000,54,G,-122.803807,49.030976,5,2,0.000000,0.000000,0.000000,Meat and Specialty Food Stores
-124.805541,49.233866,POI4437207,ALBERNI FISH & GAME CLUB,,,0.000000,PORT ALBERNI,PORT ALBERNI,BC,,0.000000,250-731-3233,,0.000000,,0.000000,,54210000,00000000,00000000,00000000,00000000,00000000,44522,00000,00000,00000,00000,54,G,-124.805541,49.233866,8,2,0.000000,0.000000,0.000000,Meat and Specialty Food Stores
-123.081324,49.207894,POI4615355,CLASSIC SMOKEHOUSE (2003) INC,,8383 CROMPTON ST,0.000000,VANCOUVER,Vancouver,BC,V5X 4J1,0.000000,604-684-2850,604-684-2860,0.000000,,0.000000,ADD821386,54210000,20910000,00000000,00000000,00000000,00000000,44522,311711,00000,00000,00000,54,G,-123.081324,49.207894,2,2,0.000000,0.000000,0.000000,Meat and Specialty Food Stores
-123.089631,49.333142,POI1945229,WESTVIEW SEAFOOD,,2601 WESTVIEW DR,0.000000,NORTH VANCOUVER,North Vancouver,BC,V7N 3X4,0.000000,604-983-2878,,0.000000,,0.000000,ADD820185,54210000,00000000,00000000,00000000,00000000,00000000,44522,00000,00000,00000,00000,54,G,-123.089631,49.333142,2,2,0.000000,0.000000,0.000000,Meat and Specialty Food Stores
-123.098598178,49.278462604700003,POI1918744,GAR LOCK SEAFOODS LTD 1996,,252 GEORGIA ST E,0.000000,VANCOUVER,Vancouver,BC,V6A 1Z7,0.000000,604-683-0148,,0.000000,,0.000000,,54210000,00000000,00000000,00000000,00000000,00000000,44522,00000,00000,00000,00000,54,G,-123.098598,49.278463,4,2,0.000000,0.000000,0.000000,Meat and Specialty Food Stores
-122.8646,49.249939,POI1885836,QUEEN CITY SEAFOOD,,1037 RIDGEWAY AVE,0.000000,COQUITLAM,Coquitlam,BC,V3J 1S6,0.000000,604-936-5511,,0.000000,,0.000000,ADD896194,54210000,00000000,00000000,00000000,00000000,00000000,44522,00000,00000,00000,00000,54,G,-122.864600,49.249939,2,2,0.000000,0.000000,0.000000,Meat and Specialty Food Stores
-123.12828,49.18469,POI1936849,AFFORDABLE SEAFOOD LTD,,3779 SEXSMITH RD,0.000000,RICHMOND,Richmond,BC,V6X 3Z9,0.000000,604-273-3288,,0.000000,,0.000000,ADD805609,54210000,51460000,00000000,00000000,00000000,00000000,44522,00000,00000,00000,00000,54,G,-123.128280,49.184690,4,2,0.000000,0.000000,0.000000,Meat and Specialty Food Stores
-123.156175,49.328054,POI3415579,"VILLAGE FISH & OYSTER MARKET INC, THE",,1482 MARINE DR,0.000000,WEST VANCOUVER,West Vancouver,BC,V7T 1B7,0.000000,604-922-4332,,0.000000,,0.000000,,54210000,00000000,00000000,00000000,00000000,00000000,44522,00000,00000,00000,00000,54,G,-123.156175,49.328054,2,2,0.000000,0.000000,0.000000,Meat and Specialty Food Stores
-123.129157,49.192981,POI5083559,KINNERET FISH IMPORTS LTD,,2800 NO 3 RD,0.000000,RICHMOND,Richmond,BC,V6X 2B3,0.000000,778-297-1938,778-297-0102,0.000000,,0.000000,ADD920446,51990000,00000000,00000000,00000000,00000000,00000000,44522,00000,00000,00000,00000,51,F,-123.129157,49.192981,2,2,0.000000,0.000000,0.000000,Meat and Specialty Food Stores
-122.858321,49.277525,POI4016539,SULTRI RESTAURANT LTD,,50 QUEENS ST,0.000000,PORT MOODY,Port Moody,BC,V3H 2N4,0.000000,604-469-6833,,0.000000,,0.000000,ADD792572,54210000,58120000,00000000,00000000,00000000,00000000,44522,72211,00000,00000,00000,54,G,-122.858321,49.277525,2,2,0.000000,0.000000,0.000000,Meat and Specialty Food Stores
-123.005579,49.231312,POI2885225,TANG TANG SUSHI & FISH MARKET,,4429 KINGSWAY,0.000000,BURNABY,Burnaby,BC,V5H 2A1,0.000000,604-438-4884,,0.000000,,0.000000,ADD894926,54210000,00000000,00000000,00000000,00000000,00000000,44522,00000,00000,00000,00000,54,G,-123.005579,49.231312,2,2,0.000000,0.000000,0.000000,Meat and Specialty Food Stores
-123.133017,49.170693,POI4664390,SUN TONG ENTERPRISES LTD,,8251 WESTMINSTER HWY,0.000000,RICHMOND,Richmond,BC,V6X 1A7,0.000000,604-273-9822,,0.000000,,0.000000,ADD867325,54210000,00000000,00000000,00000000,00000000,00000000,44522,00000,00000,00000,00000,54,G,-123.133017,49.170693,2,2,0.000000,0.000000,0.000000,Meat and Specialty Food Stores
-123.134992,49.142153,POI5141260,S K INTERNATIONAL (CANADA),,8111 PIGOTT RD,0.000000,RICHMOND,Richmond,BC,V7A 2C3,0.000000,604-275-1018,,0.000000,,0.000000,,54210000,00000000,00000000,00000000,00000000,00000000,44522,00000,00000,00000,00000,54,G,-123.134992,49.142153,2,2,0.000000,0.000000,0.000000,Meat and Specialty Food Stores
